tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,tweet_favorite_count,tweet_retweet_count,dog_breed,Posted Image's URL,dog_stage
831315979191906304,2017-02-14 01:35:49,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all ,13.0,10,,7117,1264,briard,https://t.co/jd6lYhfdH4,pupper
831309418084069378,2017-02-14 01:09:44,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time ,12.0,10,Scooter,12819,2786,Doberman,https://t.co/ghqMfxxa4V,
831262627380748289,2017-02-13 22:03:49,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 ,12.0,10,Tucker,13066,2350,cocker spaniel,https://t.co/zqR5XKMpuY,
830956169170665475,2017-02-13 01:46:03,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie ,12.0,10,Reggie,8735,1735,kuvasz,https://t.co/X4vNEzAod5,
830583320585068544,2017-02-12 01:04:29,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well ,13.0,10,Lilly,73397,19297,Labrador retriever,https://t.co/SATN4If5H5,
830097400375152640,2017-02-10 16:53:37,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

",13.0,10,Samson,10804,3455,toy poodle,https://t.co/z82hCtwhpn,
829861396166877184,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway ,12.0,10,Mia,13441,2243,Border terrier,https://t.co/xeudgDXmTU,
829501995190984704,2017-02-09 01:27:41,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,12.0,10,Leo,34913,12224,French bulldog,https://t.co/Xw9JbJHTul,
829449946868879360,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 ,11.0,10,,11519,2329,Labrador retriever,https://t.co/fmRS43mWQB,doggo
829374341691346946,2017-02-08 17:00:26,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere ,13.0,10,Astrid,38074,10706,Staffordshire bullterrier,https://t.co/xo7FZFIAao,doggo
829141528400556032,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,12.0,10,Malcolm,26952,8530,golden retriever,https://t.co/rHwfySggqR,
829011960981237760,2017-02-07 17:00:28,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,13.0,10,Dexter,58302,18627,boxer,https://t.co/U50RlRw4is,
828770345708580865,2017-02-07 01:00:22,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,13.0,10,Alfie,28085,6746,Chesapeake Bay retriever,https://t.co/AqPTHYUBFz,
828708714936930305,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,10.0,10,Fiona,40241,12882,Mexican hairless,https://t.co/vst2SEVJO3,
828650029636317184,2017-02-06 17:02:17,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace ",14.0,10,,10467,1544,golden retriever,https://t.co/bZ4axuH6OK,
828409743546925057,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,12.0,10,Mutt,6898,1305,toy poodle,https://t.co/ZH5CvRlCxt,
828408677031882754,2017-02-06 01:03:14,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,12.0,10,Bear,8398,1477,Weimaraner,https://t.co/7WFLKli2T3,
828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,14.0,10,Doobert,13864,2554,Bedlington terrier,https://t.co/iCk7zstRA9,doggo
828376505180889089,2017-02-05 22:55:23,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",13.0,10,Beebop,8112,1216,American Staffordshire terrier,https://t.co/HKBVZqXFNR,
828372645993398273,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,12.0,10,Alexander,13756,3344,malamute,https://t.co/JcTuUcyYNS,
828046555563323392,2017-02-05 01:04:17,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 ,13.0,10,Sailer,12923,3260,,https://t.co/O37z4jaMG9,
828011680017821696,2017-02-04 22:45:42,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,11.0,10,Brutus,11411,2451,American Staffordshire terrier,https://t.co/rkhCFfDtxB,
827933404142436356,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big ,12.0,10,Kona,22180,5987,German shepherd,https://t.co/j8D3PQJvpJ,pupper
827653905312006145,2017-02-03 23:04:02,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,12.0,10,Boots,16983,3433,collie,https://t.co/eAA8lratd3,
827600520311402496,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,13.0,10,Tucker,8143,1082,Pembroke,https://t.co/vrppizPGdb,
827324948884643840,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",12.0,10,Ralphie,17523,3510,golden retriever,https://t.co/UU3KqQF5n5,
827199976799354881,2017-02-02 17:00:17,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,13.0,10,Charlie,11659,2579,Great Dane,https://t.co/UkyQibIBzZ,
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,12.0,10,Loki,23767,5757,golden retriever,https://t.co/QV5nx6otZR,doggo
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,13.0,10,Cupid,40325,11878,Great Pyrenees,https://t.co/WS0Gha8vRh,doggo
826598365270007810,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,13.0,10,Pawnd,11117,2709,French bulldog,https://t.co/YprN62Z74I,
826476773533745153,2017-01-31 17:06:32,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,12.0,10,Pilot,20275,4821,German shepherd,https://t.co/YIV8sw8xkh,doggo
826240494070030336,2017-01-31 01:27:39,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,11.0,10,,14614,2965,French bulldog,https://t.co/srXL2s868C,
826204788643753985,2017-01-30 23:05:46,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
",13.0,10,,5361,1075,Labrador retriever,https://t.co/1httNYrCeW,doggo
826115272272650244,2017-01-30 17:10:04,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,13.0,10,Ike,17299,3599,golden retriever,https://t.co/6gHoGah9nm,
825876512159186944,2017-01-30 01:21:19,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer ,11.0,10,Mo,11525,2146,,https://t.co/feNwTq12S5,
825829644528148480,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,12.0,10,Toby,14025,2848,Great Pyrenees,https://t.co/YimNdkZrhM,
825535076884762624,2017-01-29 02:44:34,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly ,14.0,10,,56413,19669,Rottweiler,https://t.co/6ao80wIpV1,puppo
825147591692263424,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,13.0,10,Sweet,20181,5244,Pekinese,https://t.co/AyBEmx56MD,
825026590719483904,2017-01-27 17:04:02,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

",12.0,10,Pablo,7020,1483,Eskimo dog,https://t.co/koHvVQp9bL,puppo
824775126675836928,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,12.0,10,Scooter,16508,4069,Border terrier,https://t.co/F0VWg2GztI,
824663926340194305,2017-01-26 17:02:56,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,13.0,10,Wilson,11113,1993,English setter,https://t.co/A5Mx4h1FSM,
824325613288833024,2017-01-25 18:38:36,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,13.0,10,,12999,11848,Pembroke,https://t.co/wBmc7OaGvS,pupper
824297048279236611,2017-01-25 16:45:05,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,11.0,10,Nala,16625,4463,,https://t.co/EmJbG0skLt,
823939628516474880,2017-01-24 17:04:50,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,12.0,10,Cash,11755,3123,schipperke,https://t.co/m0hrATIEyw,
823699002998870016,2017-01-24 01:08:40,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,12.0,10,Winston,13826,2772,cairn,https://t.co/yCydYURYEL,
823581115634085888,2017-01-23 17:20:14,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,11.0,10,Crawford,14376,3031,German shepherd,https://t.co/6F5Rrp472U,
823322678127919110,2017-01-23 00:13:17,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,11.0,10,Wyatt,17437,4637,Chihuahua,https://t.co/stkJ377KK7,
822975315408461824,2017-01-22 01:12:59,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,12.0,10,Albus,19139,3958,Pembroke,https://t.co/yUM8jYStuG,
822872901745569793,2017-01-21 18:26:02,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,13.0,10,,132810,48265,Lakeland terrier,https://t.co/nTz3FtorBc,puppo
822859134160621569,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,12.0,10,Hobbes,14576,2622,malinois,https://t.co/SSQE06XClS,
822610361945911296,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,12.0,10,,16327,3423,cocker spaniel,https://t.co/mcagPeENIh,
822489057087389700,2017-01-20 17:00:46,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,13.0,10,Paisley,20083,7390,Samoyed,https://t.co/liJGwMp17E,
822462944365645825,2017-01-20 15:17:01,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",14.0,10,Gabe,31800,17209,Pomeranian,https://t.co/M3hZGadUuO,pupper
822244816520155136,2017-01-20 00:50:15,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,11.0,10,,38832,11421,Samoyed,https://t.co/rLi83ZyCL5,
821886076407029760,2017-01-19 01:04:45,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 ,13.0,10,Jimison,12582,2692,golden retriever,https://t.co/djMep7mGkV,
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,13.0,10,Duchess,9317,1899,golden retriever,https://t.co/maDNMETA52,doggo
821522889702862852,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,13.0,10,Harlso,8871,2030,Doberman,https://t.co/IzcaR3Nqyn,
821407182352777218,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,14.0,10,Sundance,13075,5053,Irish setter,https://t.co/Xn5AQtiqzG,doggo
821149554670182400,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,12.0,10,Luca,9718,2320,German shepherd,https://t.co/r8DxA8DYJ2,
821107785811234820,2017-01-16 21:32:06,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,11.0,10,,10645,2487,Pomeranian,https://t.co/8SiwKDlRcl,doggo
821044531881721856,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,12.0,10,Flash,14021,2636,Old English sheepdog,https://t.co/bryVdNaRcu,
820749716845686786,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,13.0,10,Sunny,34984,11525,golden retriever,https://t.co/EMq8Ud6Ze1,
820690176645140481,2017-01-15 17:52:40,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 ,84.0,70,,13518,3716,West Highland white terrier,https://t.co/NIYC820tmd,
820314633777061888,2017-01-14 17:00:24,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

",14.0,10,,3706,648,Gordon setter,https://t.co/XQlmPTLHPl,
820078625395449857,2017-01-14 01:22:35,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,12.0,10,,21979,7246,,https://t.co/wJZlpGFEbD,
819952236453363712,2017-01-13 17:00:21,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
",13.0,10,Oliver,5927,1369,American Staffordshire terrier,https://t.co/f5WMsx0a9K,puppo
819924195358416896,2017-01-13 15:08:56,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,11.0,10,,14305,5607,,https://t.co/XdRNXNYD4E,doggo
819711362133872643,2017-01-13 01:03:12,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af ,11.0,10,Howie,14916,3604,toy poodle,https://t.co/m5fYxrO3IU,
819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,13.0,10,Jazzy,10606,2271,Cardigan,https://t.co/52cItP0vIO,
819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,12.0,10,Anna,8008,1383,Rottweiler,https://t.co/8rUL99bX4W,
819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,12.0,10,Finn,25652,7733,Border terrier,https://t.co/ii5eNX5LJT,
819006400881917954,2017-01-11 02:21:57,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,14.0,10,Sunny,49960,21794,,https://t.co/YOC1fHFCSb,doggo
819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,14.0,10,Bo,95450,42228,standard poodle,https://t.co/AdPKrI8BZ1,doggo
818627210458333184,2017-01-10 01:15:10,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,13.0,10,Wafer,24597,8564,Labrador retriever,https://t.co/I7bkhxBxUG,
818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,12.0,10,Bear,10971,2982,Chihuahua,https://t.co/FOF0hBDxP8,
818536468981415936,2017-01-09 19:14:36,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,11.0,10,Tom,12127,2873,Welsh springer spaniel,https://t.co/6fSVcn9HAU,
818259473185828864,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,12.0,10,Florence,12197,2621,miniature schnauzer,https://t.co/rnkvT2kvib,
818145370475810820,2017-01-08 17:20:31,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,11.0,10,Autumn,13671,3014,golden retriever,https://t.co/JlPug12E5Z,
817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,13.0,10,Buddy,57622,31314,cocker spaniel,https://t.co/q2BgNIi3OA,
817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",13.0,10,Dido,11901,3084,curly-coated retriever,https://t.co/m7isZrOBX7,"doggo,pupper"
817536400337801217,2017-01-07 01:00:41,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",12.0,10,Eugene,13105,3505,pug,https://t.co/jQUdvtdYMu,
817423860136083457,2017-01-06 17:33:29,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,13.0,10,Ken,38260,17504,Samoyed,https://t.co/btzf1zTDeQ,
817415592588222464,2017-01-06 17:00:38,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

",11.0,10,Strudel,6267,1131,Doberman,https://t.co/3uxgLz8d0l,
817171292965273600,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,13.0,10,Tebow,9690,2326,golden retriever,https://t.co/56uBP28eqw,
817120970343411712,2017-01-05 21:29:55,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all ,13.0,10,,13367,3011,Saluki,https://t.co/kCLgD8687T,
817056546584727552,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,11.0,10,Chloe,9517,1927,kelpie,https://t.co/r6SLVN2VUH,
816816676327063552,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,12.0,10,Timber,11071,2361,malamute,https://t.co/dVVavqpeF9,
816697700272001025,2017-01-04 17:27:59,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,12.0,10,Binky,10905,2545,Chihuahua,https://t.co/WFt82XLyEF,
816450570814898180,2017-01-04 01:05:59,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,13.0,10,Moose,33961,9366,,https://t.co/LIhmM7i70k,
816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,11.0,10,Dudley,9564,2269,Labrador retriever,https://t.co/nuJxtmlLcY,
816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,12.0,10,Comet,9927,2500,Pomeranian,https://t.co/tlfuZ25IMi,
815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

",11.0,10,Jack,5545,1207,Chihuahua,https://t.co/r4W111FzAq,
815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,13.0,10,,25057,9907,Tibetan mastiff,https://t.co/MiMKtsLN6k,pupper
815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,11.0,10,Akumi,10937,2625,Border collie,https://t.co/gd9UlLOCQ0,
815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,12.0,10,Titan,9161,1918,German shepherd,https://t.co/bLZuOh9sKy,
815390420867969024,2017-01-01 02:53:20,Twitter for iPhone,Happy New Year from the squad! 13/10 for all ,13.0,10,,11467,4407,,https://t.co/9njRxyUd5L,
814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,11.0,10,Cooper,8485,1505,dalmatian,https://t.co/01vpuRDXQ8,pupper
814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,12.0,10,Olivia,12511,3130,golden retriever,https://t.co/0LdNjoiNbv,
814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,12.0,10,Alf,9629,2156,miniature poodle,https://t.co/IOdgfnSE9G,
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,12.0,10,Oshie,32000,10080,golden retriever,https://t.co/YIJo7X7K9J,
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,11.0,10,Chubbs,10342,2194,Siberian husky,https://t.co/z1VRj1cYZf,doggo
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",14.0,10,Gary,40402,16267,French bulldog,https://t.co/uBnQTNEeGg,
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,12.0,10,Sky,9300,2060,malamute,https://t.co/OuaVvVkwJ1,
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af ,13.0,10,Atlas,20783,8476,Samoyed,https://t.co/DVYIZOnO81,
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,11.0,10,,10192,2090,cocker spaniel,https://t.co/cD967DjnIn,doggo
813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,13.0,10,,22085,5096,golden retriever,https://t.co/rvSANEsQZJ,
813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,12.0,10,Eleanor,10384,2236,golden retriever,https://t.co/bxGwkJa2kE,
813157409116065792,2016-12-25 23:00:08,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,12.0,10,Layla,8588,2557,Pembroke,https://t.co/hwhCbhCjnV,
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,13.0,10,,9361,2728,beagle,https://t.co/KK4XQK9SPi,
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,11.0,10,,13242,3652,Norwegian elkhound,https://t.co/BzITyGw3JA,doggo
813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,12.0,10,Toby,11515,3225,Pembroke,https://t.co/zfdaGZlweq,
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,11.0,10,Rocky,11694,4207,Great Dane,https://t.co/soNL00XWVu,doggo
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,11.0,10,Baron,10989,3220,Doberman,https://t.co/PjulYEXTvg,
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,12.0,10,Tyr,8865,2276,toy terrier,https://t.co/syuTXARdtN,
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,13.0,10,Bauer,23337,8503,golden retriever,https://t.co/AIMF8ouzvl,
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,10.0,10,Swagger,8380,2191,bull mastiff,https://t.co/lXFM1l22bG,
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,12.0,10,Brandi,7373,1665,Irish setter,https://t.co/AbBDuGZUpp,
812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
",13.0,10,,6787,1424,,https://t.co/LRCTJpnCnS,
812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,12.0,10,Mary,8900,2231,Great Dane,https://t.co/BAJrfPvtux,
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,13.0,10,Moe,15224,4252,golden retriever,https://t.co/gCnAeL2mvT,
811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,11.0,10,Ted,8102,1647,Staffordshire bullterrier,https://t.co/sIB5C6FDop,
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 ,13.0,10,Halo,8429,1884,Pekinese,https://t.co/TZkiQZqwA6,
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,10.0,10,Augie,14265,3650,beagle,https://t.co/IU8S0n4oxn,
